startTime,endTime,type,subtype,source,assetExternalIds,KEY,source,sourceId,WORKORDER_NUMBER,WORKORDER_STATUS,WORKORDER_ISACTIVE,WORKORDER_TASKDESC,WORKORDER_TASKNAME,WORKORDER_TASKNUMBER,WORKORDER_TASKISCOMPLETED,WORKORDER_TISLOCATIONCODE,WORKORDER_TASKPREDECTASKNO,WORKORDER_TASKSHUTDOWNDESC,WORKORDER_STATUSISCOMPLETED,WORKORDER_TASKCOMPLETEDDATE,WORKORDER_TASKDURATIONHOURS,WORKORDER_TASKDISCIPLINEDESC,WORKORDER_TASKPREDECTASKNAME,WORKORDER_TASKREMAININGHOURS,WORKORDER_TASKPREDECDEPENDENCY
1354345200000,1356825600000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-078435_20,akerbp-cdp,3165533473951741,FAO-078435,900,NO,Excecute Routine ***-VPH-CM-***,Monthly meeting with SCORE,20,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1354345200000,1356605831000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-078434_10,akerbp-cdp,937306551573801,FAO-078434,600,NO,Excecute Routine ***-VPH-CM-***,Daily CM data reveiw and analysis,10,YES,VAL,,Under drift,YES,2012-12-27T10:56:51,4,Onshore,,0,
1354345200000,1356606169000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-078431_10,akerbp-cdp,5448332890884677,FAO-078431,600,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of System1,10,YES,VAL,,Under drift,YES,2012-12-27T11:01:34,2,Onshore,,0,
1354345200000,1356825600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-078436_30,akerbp-cdp,834643330507086,FAO-078436,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1354345200000,1356825600000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-078435_10,akerbp-cdp,8559395229047238,FAO-078435,900,NO,Excecute ***-***-CM-***,Daily activity,10,NO,VAL,20,Under drift,NO,,2,Onshore,Monthly meeting with SCORE,2,FINISH_TO_START
1354345200000,1356606064000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-078433_20,akerbp-cdp,4511593357382321,FAO-078433,600,NO,Excecute Routine ***-VPH-CM-***,Monthly SKF meeting with BP,20,YES,VAL,,Under drift,YES,2012-12-27T11:00:38,20,Onshore,,0,
1355382000000,1355154173000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-96195,VAL_IAO-018996_1,akerbp-cdp,2616445704129157,IAO-018996,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1355382000000,1355583867000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92612,VAL_IAO-019139_1,akerbp-cdp,3828613641759016,IAO-019139,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1355382000000,1355154173000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-96195,VAL_IAO-018996_3,akerbp-cdp,7529159609365522,IAO-018996,600,NO,Utfør rutiner: ***(IP)***,*** MND INSPEKSJON. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1355382000000,1355583867000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92612,VAL_IAO-019139_3,akerbp-cdp,4139499060514586,IAO-019139,600,NO,Utfør rutiner: ***(IP)***,*** MND INSPEKSJON. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,2012-12-15T14:08:12,1,Inspeksjon,,0,
1355382000000,1355154173000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-96195,VAL_IAO-018996_2,akerbp-cdp,4449981173704905,IAO-018996,600,NO,Utfør rutiner: ***(IP)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,2012-12-10T15:42:45,12,Mekanisk,,0,
1355382000000,1355583867000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92612,VAL_IAO-019139_2,akerbp-cdp,8729522305529589,IAO-019139,600,NO,Utfør rutiner: ***(IP)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1355986800000,1356184179000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92545,VAL_IAO-018990_3,akerbp-cdp,80533980136201,IAO-018990,600,NO,Utfør rutiner: ***(IP)***,*** MND INSP. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1355986800000,1356208104000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92613,VAL_IAO-019138_3,akerbp-cdp,8513844492760761,IAO-019138,600,NO,Utfør rutiner: ***(IP)***,*** MND INSPEKSJON. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1355986800000,1355154631000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-96196,VAL_IAO-018995_3,akerbp-cdp,727931687756455,IAO-018995,600,NO,Utfør rutiner: ***(IP)***,*** MND INSPEKSJON. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1355986800000,1356184179000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92545,VAL_IAO-018990_2,akerbp-cdp,383829052290346,IAO-018990,600,NO,Utfør rutiner: ***(IP)***,*** MND MEK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,2012-12-22T13:41:38,12,Mekanisk,,0,
1355986800000,1356215781000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92514,VAL_IAO-019141_2,akerbp-cdp,5990286686537898,IAO-019141,600,NO,Utfør rutiner: ***(IP)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1355986800000,1356208104000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92613,VAL_IAO-019138_1,akerbp-cdp,7059170823234151,IAO-019138,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1355986800000,1355154631000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-96196,VAL_IAO-018995_2,akerbp-cdp,153816129749892,IAO-018995,600,NO,Utfør rutiner: ***(IP)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,2012-12-10T15:50:23,12,Mekanisk,,0,
1355986800000,1356215781000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92514,VAL_IAO-019141_1,akerbp-cdp,4521989247040053,IAO-019141,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1355986800000,1356215781000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92514,VAL_IAO-019141_3,akerbp-cdp,6398177267000852,IAO-019141,600,NO,Utfør rutiner: ***(IP)***,*** MND INSPEKSJON. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1355986800000,1356208104000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92613,VAL_IAO-019138_2,akerbp-cdp,4687961459082226,IAO-019138,600,NO,Utfør rutiner: ***(IP)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1355986800000,1355154631000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-96196,VAL_IAO-018995_1,akerbp-cdp,3104973024925351,IAO-018995,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1355986800000,1353091063000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-077029_1,akerbp-cdp,8834084499281949,FAO-077029,600,NO,Utfør rutine ***(PH)***,*** MND MEK. Smøreoljeprøve kompressorer,1,YES,VAL,,Under drift,YES,2012-11-16T18:37:23,4,Mekanisk,,0,
1355986800000,1356184179000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92545,VAL_IAO-018990_1,akerbp-cdp,1279186976671005,IAO-018990,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1356591600000,1356635796000.0,Worktask,VAL,akerbp-cdp,WMT:23-FPSV-92542,VAL_IAO-019121_2,akerbp-cdp,8485068235811748,IAO-019121,600,NO,Utfør rutiner: ***(IP)***,*** MND MEK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1356591600000,1356778071000.0,Worktask,VAL,akerbp-cdp,WMT:48-PCV-96964;WMT:48-LG-96960;WMT:48-XI-96964A;WMT:48-XI-96964B;WMT:48-SU-9105;WMT:48-SU-9106,VAL_FAO-077044_03,akerbp-cdp,4491221331748306,FAO-077044,600,NO,Utfør kontroll *** henhold til PM rutine ***(PH)*** og ***(PH)*** og ***(PH)***,*** MND AUTO. Kontroll og funksjonstest manuelle utløsere/alarmlys,03,YES,VAL,,Under drift,YES,,10,Automasjon,,0,
1356591600000,1355336636000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92445,VAL_IAO-018980_2,akerbp-cdp,3239558631524042,IAO-018980,600,NO,Utfør rutiner: ***(IP)***,*** MND MEK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,2012-12-12T14:15:06,12,Mekanisk,,0,
1356591600000,1356560648000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92515,VAL_IAO-019140_1,akerbp-cdp,8103512497539721,IAO-019140,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1356591600000,1355336636000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92445,VAL_IAO-018980_3,akerbp-cdp,3247894813389610,IAO-018980,600,NO,Utfør rutiner: ***(IP)***,*** MND INSP. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1356591600000,1355336636000.0,Worktask,VAL,akerbp-cdp,WMT:23-YPSV-92445,VAL_IAO-018980_1,akerbp-cdp,3484875398130851,IAO-018980,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1356591600000,1356560648000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92515,VAL_IAO-019140_2,akerbp-cdp,606320597991782,IAO-019140,600,NO,Utfør rutiner: ***(IP)***,*** MND MEKANISK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1356591600000,1356635796000.0,Worktask,VAL,akerbp-cdp,WMT:23-FPSV-92542,VAL_IAO-019121_1,akerbp-cdp,231612349422231,IAO-019121,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1356591600000,1356635796000.0,Worktask,VAL,akerbp-cdp,WMT:23-FPSV-92542,VAL_IAO-019121_3,akerbp-cdp,5421728279782834,IAO-019121,600,NO,Utfør rutiner: ***(IP)***,*** MND INSP. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1356591600000,1356560648000.0,Worktask,VAL,akerbp-cdp,WMT:45-PSV-92515,VAL_IAO-019140_3,akerbp-cdp,232433460180229,IAO-019140,600,NO,Utfør rutiner: ***(IP)***,*** MND INSPEKSJON. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1356850800000,1356690712000.0,Worktask,VAL,akerbp-cdp,WMT:45-PT-92609,VAL_FAO-076475_1,akerbp-cdp,2938608102019085,FAO-076475,600,NO,"Utfør kontroll *** henhold til PM Rutine ***(PH)***, ***(PH)***, ***(PH)***, ***(PH)***",Årlig ettersyn av instrumentering,1,YES,VAL,,Under drift,YES,,42,Automasjon,,0,
1357196400000,1357210630000.0,Worktask,VAL,akerbp-cdp,WMT:23-FPSV-92543,VAL_IAO-020000_1,akerbp-cdp,7513735022455313,IAO-020000,600,NO,Utfør rutiner: ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling,1,YES,VAL,,Hovedutstyrs nedstengning,YES,,4,Drift,,0,
1357196400000,1357210630000.0,Worktask,VAL,akerbp-cdp,WMT:23-FPSV-92543,VAL_IAO-020000_2,akerbp-cdp,4618143428312089,IAO-020000,600,NO,Utfør rutiner: ***(IP)***,*** MND MEK. Inspeksjon av PSV,2,YES,VAL,,Hovedutstyrs nedstengning,YES,,12,Mekanisk,,0,
1357196400000,1357210630000.0,Worktask,VAL,akerbp-cdp,WMT:23-FPSV-92543,VAL_IAO-020000_3,akerbp-cdp,2595107886581522,IAO-020000,600,NO,Utfør rutiner: ***(IP)***,*** MND INSP. Inspeksjon av PSV,3,YES,VAL,,Hovedutstyrs nedstengning,YES,,1,Inspeksjon,,0,
1357628400000,1357648391000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-077181_1,akerbp-cdp,4649728096437292,FAO-077181,600,NO,Utfør rutine ***(PH)***,*** MND MEK. Smøreoljeprøve kompressorer,1,YES,VAL,,Under drift,YES,,6,Mekanisk,,0,
1357801200000,1357744768000.0,Worktask,VAL,akerbp-cdp,WMT:23-GK-9107A-A01,VAL_FAO-077062_1,akerbp-cdp,8511252704036960,FAO-077062,600,NO,Utfør rutiner: ***(PH)***,Årlig sampling assessment,1,YES,VAL,,,YES,,6,Elektro,,0,
1359183600000,1359665651000.0,Worktask,VAL,akerbp-cdp,WMT:23-PC-9109,VAL_FAO-079008_1,akerbp-cdp,1459899939106748,FAO-079008,600,NO,Utfør funksjonstest *** henhold til PM rutine ***(PH)***,*** MND DRIFT. Funksjonstest av ***-up ***,1,YES,VAL,,Utstyrs nedstenging,YES,,2,Drift,,0,
1359183600000,1359665651000.0,Worktask,VAL,akerbp-cdp,WMT:23-CB-9104A;WMT:23-CB-9133;WMT:23-KB-9103;WMT:23-CB-9104B,VAL_FAO-079008_2,akerbp-cdp,3292743850959061,FAO-079008,600,NO,Utfør funksjonstest *** henhold til PM rutine ***(PH)***,*** MND Drift. Funksjonstest av seal gass kompressor,2,YES,VAL,1,Utstyrs nedstenging,YES,,2,Drift,*** MND DRIFT. Funksjonstest av ***-up ***,0,FINISH_TO_START
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-078440_20,akerbp-cdp,4006724935578056,FAO-078440,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SKF meeting with BP,20,NO,VAL,,Under drift,NO,,20,Onshore,,20,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-078443_30,akerbp-cdp,2703551629927389,FAO-078443,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-078440_30,akerbp-cdp,5285670552044000,FAO-078440,900,NO,Excecute Routine ***-VPH-CM-***,Monthly oil analysis,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-078444_10,akerbp-cdp,338946742808630,FAO-078444,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,2,Onshore,,2,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-078438_10,akerbp-cdp,112688800532513,FAO-078438,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of System1,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-078442_20,akerbp-cdp,5957096647428377,FAO-078442,900,NO,Excecute Routine ***-VPH-CM-***,Monthly meeting with SCORE,20,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-078441_10,akerbp-cdp,719283413064487,FAO-078441,900,NO,Excecute Routine ***-VPH-CM-***,Daily CM data reveiw and analysis,10,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-078443_10,akerbp-cdp,3003349705094243,FAO-078443,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,1,Onshore,,1,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-078442_10,akerbp-cdp,3852168613803882,FAO-078442,900,NO,Excecute ***-***-CM-***,Daily activity,10,NO,VAL,20,Under drift,NO,,2,Onshore,Monthly meeting with SCORE,2,FINISH_TO_START
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-078439_10,akerbp-cdp,8071549463548881,FAO-078439,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of ***-MAP,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-078439_20,akerbp-cdp,8646537728311332,FAO-078439,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SCORE meeting with BP,20,NO,VAL,,Under drift,NO,,8,Onshore,,8,
1359615600000,1359504000000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-078444_30,akerbp-cdp,246586436953805,FAO-078444,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1359702000000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-079072_30,akerbp-cdp,3013956140796687,FAO-079072,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1359702000000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-079072_10,akerbp-cdp,5682933233354886,FAO-079072,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,2,Onshore,,2,
1360220400000,1360068167000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-077182_1,akerbp-cdp,2714877879518926,FAO-077182,600,NO,Utfør rutine ***(PH)***,*** MND MEK. Smøreoljeprøve kompressorer,1,YES,VAL,,Under drift,YES,,16,Mekanisk,,0,
1360220400000,1360168246000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101-M01,VAL_FAO-079005_1,akerbp-cdp,3874988841220194,FAO-079005,600,NO,Utfør rutiner: ***(PH)***,*** MND ELEKTRO. Årlig ettersyn av høyspenningsmotorer,1,YES,VAL,,Utstyrs nedstenging,YES,2013-02-06T16:30:37,2,Elektro,,0,
1360479600000,1362441600000.0,Worktask,VAL,akerbp-cdp,WMT:48-PSV-96963,VAL_IAO-019355_3,akerbp-cdp,3256489681489966,IAO-019355,900,NO,Utfør rutiner ***(IP)***,*** MND ***. Inspeksjon av PSV.,3,NO,VAL,,Hovedutstyrs nedstengning,NO,,1,Inspeksjon,,1,
1360479600000,1362441600000.0,Worktask,VAL,akerbp-cdp,WMT:48-PSV-96963,VAL_IAO-019355_1,akerbp-cdp,7592996498384250,IAO-019355,900,NO,Utfør rutiner ***(IP)***,*** MND DRIFT. Klargjøring og tilbakestilling.,1,NO,VAL,,Hovedutstyrs nedstengning,NO,,4,Drift,,4,
1360479600000,1362441600000.0,Worktask,VAL,akerbp-cdp,WMT:48-PSV-96963,VAL_IAO-019355_2,akerbp-cdp,7588496399062900,IAO-019355,900,NO,Utfør rutiner ***(IP)***,*** MND ***. Inspeksjon av PSV.,2,NO,VAL,,Hovedutstyrs nedstengning,NO,,12,Mekanisk,,24,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-079071_10,akerbp-cdp,6967841701815568,FAO-079071,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,1,Onshore,,1,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-079071_30,akerbp-cdp,4625301680219022,FAO-079071,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-079066_20,akerbp-cdp,4674647399233424,FAO-079066,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SCORE meeting with BP,20,NO,VAL,,Under drift,NO,,8,Onshore,,8,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-079068_10,akerbp-cdp,433970499809123,FAO-079068,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of System1,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-079069_10,akerbp-cdp,184111111218640,FAO-079069,900,NO,Excecute ***-***-CM-***,Daily activity,10,NO,VAL,20,Under drift,NO,,2,Onshore,Monthly meeting with SCORE,2,FINISH_TO_START
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-079070_30,akerbp-cdp,7622029002566438,FAO-079070,900,NO,Excecute Routine ***-VPH-CM-***,Monthly oil analysis,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-079066_10,akerbp-cdp,6658595740285652,FAO-079066,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of ***-MAP,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-079069_20,akerbp-cdp,6046438904102412,FAO-079069,900,NO,Excecute Routine ***-VPH-CM-***,Monthly meeting with SCORE,20,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-079067_10,akerbp-cdp,5809093578484101,FAO-079067,900,NO,Excecute Routine ***-VPH-CM-***,Daily CM data reveiw and analysis,10,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1360825200000,1362182400000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-079070_20,akerbp-cdp,7533796935736289,FAO-079070,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SKF meeting with BP,20,NO,VAL,,Under drift,NO,,20,Onshore,,20,
