"key","externalId","sourceExternalId","targetExternalId"
"FAO-073479-WMT:23-KA-9101","FAO-073479-WMT:23-KA-9101","FAO-073479","WMT:23-KA-9101"
"FAO-073832-WMT:48-ZSH-96966A","FAO-073832-WMT:48-ZSH-96966A","FAO-073832","WMT:48-ZSH-96966A"
"FAO-074558-WMT:23-KA-9101","FAO-074558-WMT:23-KA-9101","FAO-074558","WMT:23-KA-9101"
"FAO-075580-WMT:23-GK-9107A-A01","FAO-075580-WMT:23-GK-9107A-A01","FAO-075580","WMT:23-GK-9107A-A01"
"FAO-075580-WMT:23-KA-9101-H01","FAO-075580-WMT:23-KA-9101-H01","FAO-075580","WMT:23-KA-9101-H01"
"FAO-075580-WMT:23-VA-9110-M01","FAO-075580-WMT:23-VA-9110-M01","FAO-075580","WMT:23-VA-9110-M01"
"FAO-075581-WMT:23-FT-96159","FAO-075581-WMT:23-FT-96159","FAO-075581","WMT:23-FT-96159"
"FAO-075581-WMT:23-FY-92543-03","FAO-075581-WMT:23-FY-92543-03","FAO-075581","WMT:23-FY-92543-03"
"FAO-075581-WMT:23-PDT-96180","FAO-075581-WMT:23-PDT-96180","FAO-075581","WMT:23-PDT-96180"
"FAO-075581-WMT:23-PSLL-96141","FAO-075581-WMT:23-PSLL-96141","FAO-075581","WMT:23-PSLL-96141"
"FAO-075581-WMT:23-PT-92532","FAO-075581-WMT:23-PT-92532","FAO-075581","WMT:23-PT-92532"
"FAO-075581-WMT:23-PT-92537","FAO-075581-WMT:23-PT-92537","FAO-075581","WMT:23-PT-92537"
"FAO-075581-WMT:23-PT-96150-02","FAO-075581-WMT:23-PT-96150-02","FAO-075581","WMT:23-PT-96150-02"
"FAO-075581-WMT:23-PT-96156-02","FAO-075581-WMT:23-PT-96156-02","FAO-075581","WMT:23-PT-96156-02"
"FAO-075581-WMT:23-PT-96160-01","FAO-075581-WMT:23-PT-96160-01","FAO-075581","WMT:23-PT-96160-01"
"FAO-075581-WMT:23-TT-96181-01","FAO-075581-WMT:23-TT-96181-01","FAO-075581","WMT:23-TT-96181-01"
"FAO-075581-WMT:23-YE-96105-01","FAO-075581-WMT:23-YE-96105-01","FAO-075581","WMT:23-YE-96105-01"
"FAO-075581-WMT:23-YE-96120-02","FAO-075581-WMT:23-YE-96120-02","FAO-075581","WMT:23-YE-96120-02"
"FAO-075581-WMT:23-YE-96133-02","FAO-075581-WMT:23-YE-96133-02","FAO-075581","WMT:23-YE-96133-02"
"FAO-075581-WMT:23-YE-96134-02","FAO-075581-WMT:23-YE-96134-02","FAO-075581","WMT:23-YE-96134-02"
"FAO-075581-WMT:23-YT-96119-01","FAO-075581-WMT:23-YT-96119-01","FAO-075581","WMT:23-YT-96119-01"
"FAO-075581-WMT:23-YT-96120-02","FAO-075581-WMT:23-YT-96120-02","FAO-075581","WMT:23-YT-96120-02"
"FAO-075581-WMT:23-YT-96133-01","FAO-075581-WMT:23-YT-96133-01","FAO-075581","WMT:23-YT-96133-01"
"FAO-075581-WMT:23-YT-96133-02","FAO-075581-WMT:23-YT-96133-02","FAO-075581","WMT:23-YT-96133-02"
"FAO-075581-WMT:23-ZE-96121-02","FAO-075581-WMT:23-ZE-96121-02","FAO-075581","WMT:23-ZE-96121-02"
"FAO-075581-WMT:45-FT-92139A","FAO-075581-WMT:45-FT-92139A","FAO-075581","WMT:45-FT-92139A"
"FAO-075581-WMT:48-XY-96966A","FAO-075581-WMT:48-XY-96966A","FAO-075581","WMT:48-XY-96966A"
"FAO-075581-WMT:48-ZSL-96966B","FAO-075581-WMT:48-ZSL-96966B","FAO-075581","WMT:48-ZSL-96966B"
"FAO-075597-WMT:23-YSV-92526","FAO-075597-WMT:23-YSV-92526","FAO-075597","WMT:23-YSV-92526"
"FAO-075662-WMT:23-KA-9101","FAO-075662-WMT:23-KA-9101","FAO-075662","WMT:23-KA-9101"
"FAO-077044-WMT:48-LG-96960","FAO-077044-WMT:48-LG-96960","FAO-077044","WMT:48-LG-96960"
"FAO-077044-WMT:48-XI-96964B","FAO-077044-WMT:48-XI-96964B","FAO-077044","WMT:48-XI-96964B"
"FAO-077064-WMT:23-ESDV-92501B","FAO-077064-WMT:23-ESDV-92501B","FAO-077064","WMT:23-ESDV-92501B"
"FAO-077064-WMT:23-EXY-92551A-03","FAO-077064-WMT:23-EXY-92551A-03","FAO-077064","WMT:23-EXY-92551A-03"
"FAO-077064-WMT:23-HS-92551B-05","FAO-077064-WMT:23-HS-92551B-05","FAO-077064","WMT:23-HS-92551B-05"
"FAO-077064-WMT:23-LEX-92529","FAO-077064-WMT:23-LEX-92529","FAO-077064","WMT:23-LEX-92529"
"FAO-077064-WMT:23-PDT-92501","FAO-077064-WMT:23-PDT-92501","FAO-077064","WMT:23-PDT-92501"
"FAO-077064-WMT:23-PT-92501B-11","FAO-077064-WMT:23-PT-92501B-11","FAO-077064","WMT:23-PT-92501B-11"
"FAO-077064-WMT:23-PT-92512","FAO-077064-WMT:23-PT-92512","FAO-077064","WMT:23-PT-92512"
"FAO-077064-WMT:45-FT-92606","FAO-077064-WMT:45-FT-92606","FAO-077064","WMT:45-FT-92606"
"FAO-077064-WMT:45-PDT-92506","FAO-077064-WMT:45-PDT-92506","FAO-077064","WMT:45-PDT-92506"
"FAO-077070-WMT:23-ESDV-92551A","FAO-077070-WMT:23-ESDV-92551A","FAO-077070","WMT:23-ESDV-92551A"
"FAO-077072-WMT:23-PV-96153","FAO-077072-WMT:23-PV-96153","FAO-077072","WMT:23-PV-96153"
"FAO-077182-WMT:23-KA-9101","FAO-077182-WMT:23-KA-9101","FAO-077182","WMT:23-KA-9101"
"FAO-077207-WMT:23-ESDV-92501B","FAO-077207-WMT:23-ESDV-92501B","FAO-077207","WMT:23-ESDV-92501B"
"FAO-077235-WMT:23-GK-9111B","FAO-077235-WMT:23-GK-9111B","FAO-077235","WMT:23-GK-9111B"
"FAO-077235-WMT:48-ZSH-96966B","FAO-077235-WMT:48-ZSH-96966B","FAO-077235","WMT:48-ZSH-96966B"
"FAO-077524-WMT:23-FY-92543","FAO-077524-WMT:23-FY-92543","FAO-077524","WMT:23-FY-92543"
"FAO-077524-WMT:23-PV-96153","FAO-077524-WMT:23-PV-96153","FAO-077524","WMT:23-PV-96153"
"FAO-078433-WMT:23-KA-9101","FAO-078433-WMT:23-KA-9101","FAO-078433","WMT:23-KA-9101"
"FAO-078436-WMT:23-TV-92504","FAO-078436-WMT:23-TV-92504","FAO-078436","WMT:23-TV-92504"
"FAO-078437-WMT:23-PV-96153","FAO-078437-WMT:23-PV-96153","FAO-078437","WMT:23-PV-96153"
"FAO-078437-WMT:23-TV-92604B","FAO-078437-WMT:23-TV-92604B","FAO-078437","WMT:23-TV-92604B"
"FAO-078439-WMT:23-ESDV-92551A","FAO-078439-WMT:23-ESDV-92551A","FAO-078439","WMT:23-ESDV-92551A"
"FAO-078444-WMT:23-TV-92504","FAO-078444-WMT:23-TV-92504","FAO-078444","WMT:23-TV-92504"
"FAO-078970-WMT:23-TE-96101-04","FAO-078970-WMT:23-TE-96101-04","FAO-078970","WMT:23-TE-96101-04"
"FAO-078970-WMT:23-TE-96102-04","FAO-078970-WMT:23-TE-96102-04","FAO-078970","WMT:23-TE-96102-04"
"FAO-078970-WMT:23-TE-96111-02","FAO-078970-WMT:23-TE-96111-02","FAO-078970","WMT:23-TE-96111-02"
"FAO-078970-WMT:23-TE-96131-02","FAO-078970-WMT:23-TE-96131-02","FAO-078970","WMT:23-TE-96131-02"
"FAO-078970-WMT:23-YT-96123","FAO-078970-WMT:23-YT-96123","FAO-078970","WMT:23-YT-96123"
"FAO-079006-WMT:23-EZSL-92551B","FAO-079006-WMT:23-EZSL-92551B","FAO-079006","WMT:23-EZSL-92551B"
"FAO-079009-WMT:23-EXY-92521-05","FAO-079009-WMT:23-EXY-92521-05","FAO-079009","WMT:23-EXY-92521-05"
"FAO-079056-WMT:23-ESDV-92501A","FAO-079056-WMT:23-ESDV-92501A","FAO-079056","WMT:23-ESDV-92501A"
"FAO-079071-WMT:23-TV-92604B","FAO-079071-WMT:23-TV-92604B","FAO-079071","WMT:23-TV-92604B"
"FAO-079076-WMT:23-YXY-92445-05","FAO-079076-WMT:23-YXY-92445-05","FAO-079076","WMT:23-YXY-92445-05"
"FAO-079301-WMT:48-XY-96966B","FAO-079301-WMT:48-XY-96966B","FAO-079301","WMT:48-XY-96966B"
"FAO-079301-WMT:48-ZSH-96966B","FAO-079301-WMT:48-ZSH-96966B","FAO-079301","WMT:48-ZSH-96966B"
"FAO-079301-WMT:48-ZSL-96966B","FAO-079301-WMT:48-ZSL-96966B","FAO-079301","WMT:48-ZSL-96966B"
"FAO-079799-WMT:23-ESDV-92501A","FAO-079799-WMT:23-ESDV-92501A","FAO-079799","WMT:23-ESDV-92501A"
"FAO-079802-WMT:23-ESDV-92551B","FAO-079802-WMT:23-ESDV-92551B","FAO-079802","WMT:23-ESDV-92551B"
"FAO-079803-WMT:23-LV-92521A","FAO-079803-WMT:23-LV-92521A","FAO-079803","WMT:23-LV-92521A"
"FAO-080739-WMT:23-KA-9101","FAO-080739-WMT:23-KA-9101","FAO-080739","WMT:23-KA-9101"
"FAO-080741-WMT:23-ESDV-92521","FAO-080741-WMT:23-ESDV-92521","FAO-080741","WMT:23-ESDV-92521"
"FAO-080742-WMT:23-LV-92521B","FAO-080742-WMT:23-LV-92521B","FAO-080742","WMT:23-LV-92521B"
"FAO-080742-WMT:23-TV-92604B","FAO-080742-WMT:23-TV-92604B","FAO-080742","WMT:23-TV-92604B"
"FAO-080743-WMT:23-PV-96153","FAO-080743-WMT:23-PV-96153","FAO-080743","WMT:23-PV-96153"
"FAO-081750-WMT:23-ESDV-92551B","FAO-081750-WMT:23-ESDV-92551B","FAO-081750","WMT:23-ESDV-92551B"
"FAO-081752-WMT:23-LV-92521A","FAO-081752-WMT:23-LV-92521A","FAO-081752","WMT:23-LV-92521A"
"FAO-082859-WMT:23-TT-96181-03","FAO-082859-WMT:23-TT-96181-03","FAO-082859","WMT:23-TT-96181-03"
"FAO-083368-WMT:23-PV-96153","FAO-083368-WMT:23-PV-96153","FAO-083368","WMT:23-PV-96153"
"FAO-083376-WMT:23-ESDV-92551A","FAO-083376-WMT:23-ESDV-92551A","FAO-083376","WMT:23-ESDV-92551A"
"FAO-084030-WMT:48-ZSL-96966A","FAO-084030-WMT:48-ZSL-96966A","FAO-084030","WMT:48-ZSL-96966A"
"FAO-084471-WMT:23-ESDV-92551A","FAO-084471-WMT:23-ESDV-92551A","FAO-084471","WMT:23-ESDV-92551A"
"FAO-084478-WMT:23-PSL-96140","FAO-084478-WMT:23-PSL-96140","FAO-084478","WMT:23-PSL-96140"
"FAO-084866-WMT:23-PV-96153","FAO-084866-WMT:23-PV-96153","FAO-084866","WMT:23-PV-96153"
"FAO-084927-WMT:23-FE-92537","FAO-084927-WMT:23-FE-92537","FAO-084927","WMT:23-FE-92537"
"FAO-084927-WMT:23-GK-9107A-M01","FAO-084927-WMT:23-GK-9107A-M01","FAO-084927","WMT:23-GK-9107A-M01"
"FAO-084927-WMT:23-GK-9107B-H01","FAO-084927-WMT:23-GK-9107B-H01","FAO-084927","WMT:23-GK-9107B-H01"
"FAO-084929-WMT:23-FG-96101-01","FAO-084929-WMT:23-FG-96101-01","FAO-084929","WMT:23-FG-96101-01"
"FAO-084929-WMT:23-PDT-92602","FAO-084929-WMT:23-PDT-92602","FAO-084929","WMT:23-PDT-92602"
"FAO-084929-WMT:23-PDT-96161","FAO-084929-WMT:23-PDT-96161","FAO-084929","WMT:23-PDT-96161"
"FAO-084929-WMT:23-PT-96149-02","FAO-084929-WMT:23-PT-96149-02","FAO-084929","WMT:23-PT-96149-02"
"FAO-084929-WMT:23-PT-96153","FAO-084929-WMT:23-PT-96153","FAO-084929","WMT:23-PT-96153"
"FAO-084929-WMT:23-PT-96156-02","FAO-084929-WMT:23-PT-96156-02","FAO-084929","WMT:23-PT-96156-02"
"FAO-084929-WMT:23-PT-96157-01","FAO-084929-WMT:23-PT-96157-01","FAO-084929","WMT:23-PT-96157-01"
"FAO-084929-WMT:23-TE-96104-04","FAO-084929-WMT:23-TE-96104-04","FAO-084929","WMT:23-TE-96104-04"
"FAO-084929-WMT:23-TE-96114-04","FAO-084929-WMT:23-TE-96114-04","FAO-084929","WMT:23-TE-96114-04"
"FAO-084929-WMT:23-TE-96131-01","FAO-084929-WMT:23-TE-96131-01","FAO-084929","WMT:23-TE-96131-01"
"FAO-084929-WMT:23-TT-92536","FAO-084929-WMT:23-TT-92536","FAO-084929","WMT:23-TT-92536"
"FAO-084929-WMT:23-XT-96125","FAO-084929-WMT:23-XT-96125","FAO-084929","WMT:23-XT-96125"
"FAO-084929-WMT:23-XY-96164-01","FAO-084929-WMT:23-XY-96164-01","FAO-084929","WMT:23-XY-96164-01"
"FAO-084929-WMT:23-YE-96106-01","FAO-084929-WMT:23-YE-96106-01","FAO-084929","WMT:23-YE-96106-01"
"FAO-084929-WMT:23-YE-96117-01","FAO-084929-WMT:23-YE-96117-01","FAO-084929","WMT:23-YE-96117-01"
"FAO-084929-WMT:23-YT-96117-01","FAO-084929-WMT:23-YT-96117-01","FAO-084929","WMT:23-YT-96117-01"
"FAO-084929-WMT:23-YT-96119-02","FAO-084929-WMT:23-YT-96119-02","FAO-084929","WMT:23-YT-96119-02"
"FAO-084929-WMT:23-YT-96123","FAO-084929-WMT:23-YT-96123","FAO-084929","WMT:23-YT-96123"
"FAO-084929-WMT:23-YT-96133-01","FAO-084929-WMT:23-YT-96133-01","FAO-084929","WMT:23-YT-96133-01"
"FAO-084929-WMT:48-PT-96962","FAO-084929-WMT:48-PT-96962","FAO-084929","WMT:48-PT-96962"
"FAO-084929-WMT:48-ZSL-96966A","FAO-084929-WMT:48-ZSL-96966A","FAO-084929","WMT:48-ZSL-96966A"
"FAO-085028-WMT:23-YZSH-92445","FAO-085028-WMT:23-YZSH-92445","FAO-085028","WMT:23-YZSH-92445"
"FAO-085055-WMT:23-LV-92521A","FAO-085055-WMT:23-LV-92521A","FAO-085055","WMT:23-LV-92521A"
"FAO-086040-WMT:23-ESDV-92551B","FAO-086040-WMT:23-ESDV-92551B","FAO-086040","WMT:23-ESDV-92551B"
"FAO-086054-WMT:23-ESDV-92501B","FAO-086054-WMT:23-ESDV-92501B","FAO-086054","WMT:23-ESDV-92501B"
"FAO-086056-WMT:23-TV-92504","FAO-086056-WMT:23-TV-92504","FAO-086056","WMT:23-TV-92504"
"FAO-086320-WMT:23-FT-92512","FAO-086320-WMT:23-FT-92512","FAO-086320","WMT:23-FT-92512"
"FAO-086567-WMT:23-AE-92527-S1","FAO-086567-WMT:23-AE-92527-S1","FAO-086567","WMT:23-AE-92527-S1"
"FAO-086567-WMT:23-ESDV-92501A","FAO-086567-WMT:23-ESDV-92501A","FAO-086567","WMT:23-ESDV-92501A"
"FAO-086567-WMT:23-EXY-92551B-03","FAO-086567-WMT:23-EXY-92551B-03","FAO-086567","WMT:23-EXY-92551B-03"
"FAO-086567-WMT:23-EZSH-92501B","FAO-086567-WMT:23-EZSH-92501B","FAO-086567","WMT:23-EZSH-92501B"
"FAO-086567-WMT:23-EZSL-92551A","FAO-086567-WMT:23-EZSL-92551A","FAO-086567","WMT:23-EZSL-92551A"
"FAO-086567-WMT:23-EZSL-92551B","FAO-086567-WMT:23-EZSL-92551B","FAO-086567","WMT:23-EZSL-92551B"
"FAO-086567-WMT:23-FS-92543-08","FAO-086567-WMT:23-FS-92543-08","FAO-086567","WMT:23-FS-92543-08"
"FAO-086567-WMT:23-FZSH-92543","FAO-086567-WMT:23-FZSH-92543","FAO-086567","WMT:23-FZSH-92543"
"FAO-086567-WMT:23-LEX-92529","FAO-086567-WMT:23-LEX-92529","FAO-086567","WMT:23-LEX-92529"
"FAO-086567-WMT:23-LTX-92529","FAO-086567-WMT:23-LTX-92529","FAO-086567","WMT:23-LTX-92529"
"FAO-086567-WMT:23-PT-92523","FAO-086567-WMT:23-PT-92523","FAO-086567","WMT:23-PT-92523"
"FAO-086567-WMT:23-PV-92538","FAO-086567-WMT:23-PV-92538","FAO-086567","WMT:23-PV-92538"
"FAO-086567-WMT:23-YZSL-92526","FAO-086567-WMT:23-YZSL-92526","FAO-086567","WMT:23-YZSL-92526"
"FAO-086567-WMT:45-FT-92506","FAO-086567-WMT:45-FT-92506","FAO-086567","WMT:45-FT-92506"
"FAO-086567-WMT:45-TT-92606","FAO-086567-WMT:45-TT-92606","FAO-086567","WMT:45-TT-92606"
"FAO-087548-WMT:23-FZSL-92542","FAO-087548-WMT:23-FZSL-92542","FAO-087548","WMT:23-FZSL-92542"
"FAO-087548-WMT:23-PSL-96140","FAO-087548-WMT:23-PSL-96140","FAO-087548","WMT:23-PSL-96140"
"FAO-087548-WMT:23-PY-96153","FAO-087548-WMT:23-PY-96153","FAO-087548","WMT:23-PY-96153"
"FAO-087548-WMT:23-TE-96101-02","FAO-087548-WMT:23-TE-96101-02","FAO-087548","WMT:23-TE-96101-02"
"FAO-087548-WMT:23-TE-96103-02","FAO-087548-WMT:23-TE-96103-02","FAO-087548","WMT:23-TE-96103-02"
"FAO-087548-WMT:23-TE-96104-03","FAO-087548-WMT:23-TE-96104-03","FAO-087548","WMT:23-TE-96104-03"
"FAO-087548-WMT:23-TE-96104-04","FAO-087548-WMT:23-TE-96104-04","FAO-087548","WMT:23-TE-96104-04"
"FAO-087548-WMT:23-TE-96111-02","FAO-087548-WMT:23-TE-96111-02","FAO-087548","WMT:23-TE-96111-02"
"FAO-087548-WMT:23-TE-96136-01","FAO-087548-WMT:23-TE-96136-01","FAO-087548","WMT:23-TE-96136-01"
"FAO-087548-WMT:23-TE-96136-02","FAO-087548-WMT:23-TE-96136-02","FAO-087548","WMT:23-TE-96136-02"
"FAO-087548-WMT:23-TE-96136-09","FAO-087548-WMT:23-TE-96136-09","FAO-087548","WMT:23-TE-96136-09"
"FAO-087548-WMT:23-ZT-96107-03","FAO-087548-WMT:23-ZT-96107-03","FAO-087548","WMT:23-ZT-96107-03"
"FAO-087554-WMT:48-XV-96961","FAO-087554-WMT:48-XV-96961","FAO-087554","WMT:48-XV-96961"
"FAO-087558-WMT:23-PT-92535","FAO-087558-WMT:23-PT-92535","FAO-087558","WMT:23-PT-92535"
"FAO-087558-WMT:23-PT-92536","FAO-087558-WMT:23-PT-92536","FAO-087558","WMT:23-PT-92536"
"FAO-087558-WMT:23-PT-96160-01","FAO-087558-WMT:23-PT-96160-01","FAO-087558","WMT:23-PT-96160-01"
"FAO-087614-WMT:23-ESDV-92501B","FAO-087614-WMT:23-ESDV-92501B","FAO-087614","WMT:23-ESDV-92501B"
"FAO-087615-WMT:23-ESDV-92501A","FAO-087615-WMT:23-ESDV-92501A","FAO-087615","WMT:23-ESDV-92501A"
"FAO-087615-WMT:23-ESDV-92521","FAO-087615-WMT:23-ESDV-92521","FAO-087615","WMT:23-ESDV-92521"
"FAO-087620-WMT:23-ESDV-92521","FAO-087620-WMT:23-ESDV-92521","FAO-087620","WMT:23-ESDV-92521"
"FAO-087620-WMT:23-ESDV-92551B","FAO-087620-WMT:23-ESDV-92551B","FAO-087620","WMT:23-ESDV-92551B"
"FAO-087622-WMT:23-LV-92521A","FAO-087622-WMT:23-LV-92521A","FAO-087622","WMT:23-LV-92521A"
"FAO-087624-WMT:23-LV-92521A","FAO-087624-WMT:23-LV-92521A","FAO-087624","WMT:23-LV-92521A"
"FAO-087624-WMT:23-LV-92521B","FAO-087624-WMT:23-LV-92521B","FAO-087624","WMT:23-LV-92521B"
"FAO-087624-WMT:23-PV-96153","FAO-087624-WMT:23-PV-96153","FAO-087624","WMT:23-PV-96153"
"FAO-087624-WMT:23-TV-92604B","FAO-087624-WMT:23-TV-92604B","FAO-087624","WMT:23-TV-92604B"
"FAO-087626-WMT:23-PT-96160-03","FAO-087626-WMT:23-PT-96160-03","FAO-087626","WMT:23-PT-96160-03"
"FAO-087627-WMT:23-KA-9101","FAO-087627-WMT:23-KA-9101","FAO-087627","WMT:23-KA-9101"
"FAO-087633-WMT:23-TV-92504","FAO-087633-WMT:23-TV-92504","FAO-087633","WMT:23-TV-92504"
"FAO-087808-WMT:23-GE-9122","FAO-087808-WMT:23-GE-9122","FAO-087808","WMT:23-GE-9122"
"FAO-087808-WMT:23-PDT-96143","FAO-087808-WMT:23-PDT-96143","FAO-087808","WMT:23-PDT-96143"
"FAO-087988-WMT:23-EZSH-92501B","FAO-087988-WMT:23-EZSH-92501B","FAO-087988","WMT:23-EZSH-92501B"
"FAO-087989-WMT:23-EZSL-92551B","FAO-087989-WMT:23-EZSL-92551B","FAO-087989","WMT:23-EZSL-92551B"
"FAO-087990-WMT:23-ESDP-92551A","FAO-087990-WMT:23-ESDP-92551A","FAO-087990","WMT:23-ESDP-92551A"
"FAO-087990-WMT:23-EZSL-92551A","FAO-087990-WMT:23-EZSL-92551A","FAO-087990","WMT:23-EZSL-92551A"
"FAO-087990-WMT:23-EZSM-92551A","FAO-087990-WMT:23-EZSM-92551A","FAO-087990","WMT:23-EZSM-92551A"
"FAO-087994-WMT:23-KA-9101-M01-05","FAO-087994-WMT:23-KA-9101-M01-05","FAO-087994","WMT:23-KA-9101-M01-05"
"FAO-087994-WMT:23-KA-9101-M01-32","FAO-087994-WMT:23-KA-9101-M01-32","FAO-087994","WMT:23-KA-9101-M01-32"
"FAO-087996-WMT:23-KA-9101","FAO-087996-WMT:23-KA-9101","FAO-087996","WMT:23-KA-9101"
"FAO-090628-WMT:23-YZSL-92526","FAO-090628-WMT:23-YZSL-92526","FAO-090628","WMT:23-YZSL-92526"
"FAO-091005-WMT:23-ESDV-92501A","FAO-091005-WMT:23-ESDV-92501A","FAO-091005","WMT:23-ESDV-92501A"
"FAO-091011-WMT:23-ESDV-92501A","FAO-091011-WMT:23-ESDV-92501A","FAO-091011","WMT:23-ESDV-92501A"
"FAO-091013-WMT:23-TV-92504","FAO-091013-WMT:23-TV-92504","FAO-091013","WMT:23-TV-92504"
"FAO-091016-WMT:23-TV-92604B","FAO-091016-WMT:23-TV-92604B","FAO-091016","WMT:23-TV-92604B"
"FAO-091017-WMT:23-LV-92521A","FAO-091017-WMT:23-LV-92521A","FAO-091017","WMT:23-LV-92521A"
"FAO-091018-WMT:23-LV-92521B","FAO-091018-WMT:23-LV-92521B","FAO-091018","WMT:23-LV-92521B"
"FAO-091021-WMT:23-KA-9101","FAO-091021-WMT:23-KA-9101","FAO-091021","WMT:23-KA-9101"
"FAO-091022-WMT:23-LT-96182-03","FAO-091022-WMT:23-LT-96182-03","FAO-091022","WMT:23-LT-96182-03"
"FAO-091057-WMT:23-GO-9115","FAO-091057-WMT:23-GO-9115","FAO-091057","WMT:23-GO-9115"
"FAO-091111-WMT:23-ESDV-92551A","FAO-091111-WMT:23-ESDV-92551A","FAO-091111","WMT:23-ESDV-92551A"
"FAO-091112-WMT:23-ESDV-92501B","FAO-091112-WMT:23-ESDV-92501B","FAO-091112","WMT:23-ESDV-92501B"
"FAO-091113-WMT:23-ESDV-92501A","FAO-091113-WMT:23-ESDV-92501A","FAO-091113","WMT:23-ESDV-92501A"
"FAO-091113-WMT:23-ESDV-92501B","FAO-091113-WMT:23-ESDV-92501B","FAO-091113","WMT:23-ESDV-92501B"
"FAO-091113-WMT:23-ESDV-92521","FAO-091113-WMT:23-ESDV-92521","FAO-091113","WMT:23-ESDV-92521"
"FAO-091114-WMT:23-ESDV-92521","FAO-091114-WMT:23-ESDV-92521","FAO-091114","WMT:23-ESDV-92521"
"FAO-091116-WMT:23-ESDV-92501A","FAO-091116-WMT:23-ESDV-92501A","FAO-091116","WMT:23-ESDV-92501A"
"FAO-091121-WMT:23-KA-9101","FAO-091121-WMT:23-KA-9101","FAO-091121","WMT:23-KA-9101"
"FAO-091125-WMT:23-KA-9101","FAO-091125-WMT:23-KA-9101","FAO-091125","WMT:23-KA-9101"
"FAO-091132-WMT:23-ESDV-92551A","FAO-091132-WMT:23-ESDV-92551A","FAO-091132","WMT:23-ESDV-92551A"
"FAO-091133-WMT:23-ESDV-92551B","FAO-091133-WMT:23-ESDV-92551B","FAO-091133","WMT:23-ESDV-92551B"
"FAO-091190-WMT:23-KA-9101","FAO-091190-WMT:23-KA-9101","FAO-091190","WMT:23-KA-9101"
"FAO-091196-WMT:23-LV-92521A","FAO-091196-WMT:23-LV-92521A","FAO-091196","WMT:23-LV-92521A"
"FAO-091200-WMT:23-TV-92604B","FAO-091200-WMT:23-TV-92604B","FAO-091200","WMT:23-TV-92604B"
"FAO-091203-WMT:23-LV-92521A","FAO-091203-WMT:23-LV-92521A","FAO-091203","WMT:23-LV-92521A"
"FAO-091204-WMT:23-LV-92521A","FAO-091204-WMT:23-LV-92521A","FAO-091204","WMT:23-LV-92521A"
"FAO-091206-WMT:23-LV-92521B","FAO-091206-WMT:23-LV-92521B","FAO-091206","WMT:23-LV-92521B"
"FAO-093530-WMT:23-KA-9101","FAO-093530-WMT:23-KA-9101","FAO-093530","WMT:23-KA-9101"
"FAO-093531-WMT:23-ESDV-92501A","FAO-093531-WMT:23-ESDV-92501A","FAO-093531","WMT:23-ESDV-92501A"
"FAO-093532-WMT:23-ESDV-92501A","FAO-093532-WMT:23-ESDV-92501A","FAO-093532","WMT:23-ESDV-92501A"
"FAO-093532-WMT:23-ESDV-92521","FAO-093532-WMT:23-ESDV-92521","FAO-093532","WMT:23-ESDV-92521"
"FAO-094679-WMT:23-DB-9101","FAO-094679-WMT:23-DB-9101","FAO-094679","WMT:23-DB-9101"
"FAO-094681-WMT:23-DB-9101","FAO-094681-WMT:23-DB-9101","FAO-094681","WMT:23-DB-9101"
"FAO-094684-WMT:23-KA-9101-M01","FAO-094684-WMT:23-KA-9101-M01","FAO-094684","WMT:23-KA-9101-M01"
"FAO-095457-WMT:23-TV-92504","FAO-095457-WMT:23-TV-92504","FAO-095457","WMT:23-TV-92504"
"FAO-095482-WMT:23-ESDV-92501B","FAO-095482-WMT:23-ESDV-92501B","FAO-095482","WMT:23-ESDV-92501B"
"FAO-095556-WMT:23-FG-96106-01","FAO-095556-WMT:23-FG-96106-01","FAO-095556","WMT:23-FG-96106-01"
"FAO-095556-WMT:23-FT-92537-02","FAO-095556-WMT:23-FT-92537-02","FAO-095556","WMT:23-FT-92537-02"
"FAO-095556-WMT:23-FT-96151","FAO-095556-WMT:23-FT-96151","FAO-095556","WMT:23-FT-96151"
"FAO-095556-WMT:23-TE-96104-02","FAO-095556-WMT:23-TE-96104-02","FAO-095556","WMT:23-TE-96104-02"
"FAO-095556-WMT:23-TE-96111-02","FAO-095556-WMT:23-TE-96111-02","FAO-095556","WMT:23-TE-96111-02"
"FAO-095556-WMT:23-TE-96112-01","FAO-095556-WMT:23-TE-96112-01","FAO-095556","WMT:23-TE-96112-01"
"FAO-095556-WMT:23-TE-96116-02","FAO-095556-WMT:23-TE-96116-02","FAO-095556","WMT:23-TE-96116-02"
"FAO-095556-WMT:23-TE-96131-01","FAO-095556-WMT:23-TE-96131-01","FAO-095556","WMT:23-TE-96131-01"
"FAO-095556-WMT:23-TE-96136-02","FAO-095556-WMT:23-TE-96136-02","FAO-095556","WMT:23-TE-96136-02"
"FAO-095556-WMT:23-TE-96136-04","FAO-095556-WMT:23-TE-96136-04","FAO-095556","WMT:23-TE-96136-04"
"FAO-095556-WMT:23-TT-96147-02","FAO-095556-WMT:23-TT-96147-02","FAO-095556","WMT:23-TT-96147-02"
"FAO-095556-WMT:23-XE-96108","FAO-095556-WMT:23-XE-96108","FAO-095556","WMT:23-XE-96108"
"FAO-095556-WMT:23-YE-96105-02","FAO-095556-WMT:23-YE-96105-02","FAO-095556","WMT:23-YE-96105-02"
